"","CAMPUS","GRDTYPE","value","n.d.r","year","subject","demographics"
"48152",57905108,"E",NA,"R","16","AR03A","C300"
"48153",57905109,"E",NA,"R","16","AR03A","C300"
"48154",57905110,"E",NA,"R","16","AR03A","C300"
"48155",57905112,"E",NA,"R","16","AR03A","C300"
"48156",57905114,"E",NA,"R","16","AR03A","C300"
"48157",57905115,"E",NA,"R","16","AR03A","C300"
"48158",57905116,"E",NA,"R","16","AR03A","C300"
"48159",57905117,"E",NA,"R","16","AR03A","C300"
"48160",57905118,"E",NA,"R","16","AR03A","C300"
"48161",57905119,"E",NA,"R","16","AR03A","C300"
"48162",57905120,"E",NA,"R","16","AR03A","C300"
"48163",57905121,"E",NA,"R","16","AR03A","C300"
"48164",57905122,"E",NA,"R","16","AR03A","C300"
"48165",57905124,"E",NA,"R","16","AR03A","C300"
"48166",57905125,"E",NA,"R","16","AR03A","C300"
"48167",57905126,"E",NA,"R","16","AR03A","C300"
"48168",57905128,"E",NA,"R","16","AR03A","C300"
"48169",57905129,"E",NA,"R","16","AR03A","C300"
"48170",57905130,"E",NA,"R","16","AR03A","C300"
"48171",57905131,"E",NA,"R","16","AR03A","C300"
"48172",57905133,"E",NA,"R","16","AR03A","C300"
"48173",57905134,"E",52,"R","16","AR03A","C300"
"48174",57905135,"E",NA,"R","16","AR03A","C300"
"48175",57905136,"E",NA,"R","16","AR03A","C300"
"48176",57905137,"E",NA,"R","16","AR03A","C300"
"48177",57905139,"E",NA,"R","16","AR03A","C300"
"48178",57905140,"E",NA,"R","16","AR03A","C300"
"48179",57905141,"E",NA,"R","16","AR03A","C300"
"48180",57905142,"E",NA,"R","16","AR03A","C300"
"48181",57905144,"E",NA,"R","16","AR03A","C300"
"48182",57905145,"E",NA,"R","16","AR03A","C300"
"48183",57905147,"E",NA,"R","16","AR03A","C300"
"48184",57905148,"E",NA,"R","16","AR03A","C300"
"48185",57905149,"E",NA,"R","16","AR03A","C300"
"48186",57905152,"E",NA,"R","16","AR03A","C300"
"48187",57905153,"E",NA,"R","16","AR03A","C300"
"48188",57905154,"E",NA,"R","16","AR03A","C300"
"48189",57905155,"E",NA,"R","16","AR03A","C300"
"48190",57905156,"E",NA,"R","16","AR03A","C300"
"48191",57905157,"E",NA,"R","16","AR03A","C300"
"48192",57905158,"E",NA,"R","16","AR03A","C300"
"48193",57905159,"E",NA,"R","16","AR03A","C300"
"48194",57905160,"E",NA,"R","16","AR03A","C300"
"48195",57905161,"E",NA,"R","16","AR03A","C300"
"48196",57905162,"E",67,"R","16","AR03A","C300"
"48197",57905163,"E",NA,"R","16","AR03A","C300"
"48198",57905164,"E",NA,"R","16","AR03A","C300"
"48199",57905166,"E",NA,"R","16","AR03A","C300"
"48200",57905167,"E",NA,"R","16","AR03A","C300"
"48201",57905168,"E",NA,"R","16","AR03A","C300"
"48202",57905169,"E",NA,"R","16","AR03A","C300"
"48203",57905170,"E",NA,"R","16","AR03A","C300"
"48204",57905171,"E",78,"R","16","AR03A","C300"
"48205",57905172,"E",NA,"R","16","AR03A","C300"
"48206",57905173,"E",NA,"R","16","AR03A","C300"
"48207",57905174,"E",NA,"R","16","AR03A","C300"
"48208",57905175,"E",NA,"R","16","AR03A","C300"
"48209",57905176,"E",33,"R","16","AR03A","C300"
"48210",57905177,"E",NA,"R","16","AR03A","C300"
"48211",57905178,"E",NA,"R","16","AR03A","C300"
"48212",57905180,"E",NA,"R","16","AR03A","C300"
"48213",57905181,"E",NA,"R","16","AR03A","C300"
"48214",57905182,"E",NA,"R","16","AR03A","C300"
"48215",57905183,"E",NA,"R","16","AR03A","C300"
"48216",57905184,"E",NA,"R","16","AR03A","C300"
"48217",57905185,"E",NA,"R","16","AR03A","C300"
"48218",57905186,"E",NA,"R","16","AR03A","C300"
"48219",57905187,"E",NA,"R","16","AR03A","C300"
"48220",57905188,"E",NA,"R","16","AR03A","C300"
"48221",57905189,"E",NA,"R","16","AR03A","C300"
"48222",57905190,"E",NA,"R","16","AR03A","C300"
"48223",57905191,"E",NA,"R","16","AR03A","C300"
"48224",57905192,"E",NA,"R","16","AR03A","C300"
"48225",57905193,"E",NA,"R","16","AR03A","C300"
"48226",57905194,"E",NA,"R","16","AR03A","C300"
"48227",57905195,"E",NA,"R","16","AR03A","C300"
"48228",57905196,"E",NA,"R","16","AR03A","C300"
"48229",57905197,"E",NA,"R","16","AR03A","C300"
"48230",57905198,"E",NA,"R","16","AR03A","C300"
"48231",57905199,"E",NA,"R","16","AR03A","C300"
"48232",57905200,"E",NA,"R","16","AR03A","C300"
"48233",57905201,"E",NA,"R","16","AR03A","C300"
"48234",57905202,"E",NA,"R","16","AR03A","C300"
"48235",57905203,"E",NA,"R","16","AR03A","C300"
"48236",57905204,"E",NA,"R","16","AR03A","C300"
"48237",57905205,"E",NA,"R","16","AR03A","C300"
"48238",57905206,"E",NA,"R","16","AR03A","C300"
"48239",57905207,"E",NA,"R","16","AR03A","C300"
"48240",57905208,"E",NA,"R","16","AR03A","C300"
"48241",57905209,"E",NA,"R","16","AR03A","C300"
"48242",57905210,"E",NA,"R","16","AR03A","C300"
"48243",57905211,"E",NA,"R","16","AR03A","C300"
"48244",57905212,"E",NA,"R","16","AR03A","C300"
"48245",57905213,"E",NA,"R","16","AR03A","C300"
"48246",57905215,"E",NA,"R","16","AR03A","C300"
"48247",57905216,"E",NA,"R","16","AR03A","C300"
"48248",57905217,"E",100,"R","16","AR03A","C300"
"48249",57905218,"E",NA,"R","16","AR03A","C300"
"48250",57905219,"E",NA,"R","16","AR03A","C300"
"48251",57905220,"E",NA,"R","16","AR03A","C300"
"48252",57905222,"E",NA,"R","16","AR03A","C300"
"48253",57905224,"E",NA,"R","16","AR03A","C300"
"48254",57905225,"E",NA,"R","16","AR03A","C300"
"48255",57905226,"E",NA,"R","16","AR03A","C300"
"48256",57905228,"E",NA,"R","16","AR03A","C300"
"48257",57905229,"E",NA,"R","16","AR03A","C300"
"48258",57905230,"E",NA,"R","16","AR03A","C300"
"48259",57905232,"E",NA,"R","16","AR03A","C300"
"48260",57905233,"E",NA,"R","16","AR03A","C300"
"48261",57905234,"E",NA,"R","16","AR03A","C300"
"48262",57905235,"E",NA,"R","16","AR03A","C300"
"48263",57905236,"E",NA,"R","16","AR03A","C300"
"48264",57905237,"E",NA,"R","16","AR03A","C300"
"48265",57905239,"E",NA,"R","16","AR03A","C300"
"48266",57905240,"E",NA,"R","16","AR03A","C300"
"48267",57905241,"E",NA,"R","16","AR03A","C300"
"48268",57905244,"E",NA,"R","16","AR03A","C300"
"48269",57905247,"E",NA,"R","16","AR03A","C300"
"48270",57905250,"E",NA,"R","16","AR03A","C300"
"48271",57905260,"E",NA,"R","16","AR03A","C300"
"48272",57905263,"E",NA,"R","16","AR03A","C300"
"48273",57905264,"E",NA,"R","16","AR03A","C300"
"48274",57905265,"E",NA,"R","16","AR03A","C300"
"48275",57905266,"E",NA,"R","16","AR03A","C300"
"48276",57905268,"E",NA,"R","16","AR03A","C300"
"48277",57905269,"E",NA,"R","16","AR03A","C300"
"48278",57905270,"E",NA,"R","16","AR03A","C300"
"48279",57905271,"E",NA,"R","16","AR03A","C300"
"48280",57905272,"E",NA,"R","16","AR03A","C300"
"48281",57905273,"E",NA,"R","16","AR03A","C300"
"48282",57905274,"E",NA,"R","16","AR03A","C300"
"48283",57905275,"E",NA,"R","16","AR03A","C300"
"48284",57905276,"E",NA,"R","16","AR03A","C300"
"48285",57905277,"E",NA,"R","16","AR03A","C300"
"48286",57905278,"E",NA,"R","16","AR03A","C300"
"48287",57905279,"E",45,"R","16","AR03A","C300"
"48288",57905280,"E",NA,"R","16","AR03A","C300"
"48289",57905281,"E",NA,"R","16","AR03A","C300"
"48290",57905283,"E",NA,"R","16","AR03A","C300"
"48291",57905284,"E",NA,"R","16","AR03A","C300"
"48292",57905285,"E",NA,"R","16","AR03A","C300"
"48293",57905286,"E",13,"R","16","AR03A","C300"
"48294",57905287,"E",NA,"R","16","AR03A","C300"
"48295",57905289,"E",NA,"R","16","AR03A","C300"
"48296",57905301,"E",NA,"R","16","AR03A","C300"
"48297",57905302,"E",NA,"R","16","AR03A","C300"
"48298",57905303,"E",NA,"R","16","AR03A","C300"
"48299",57905304,"E",NA,"R","16","AR03A","C300"
"48300",57905305,"E",NA,"R","16","AR03A","C300"
"48301",57905306,"E",NA,"R","16","AR03A","C300"
"48302",57905352,"M",NA,"R","16","AR03A","C300"
"48303",57905353,"M",NA,"R","16","AR03A","C300"
"48304",57905354,"M",NA,"R","16","AR03A","C300"
"48305",57905355,"M",NA,"R","16","AR03A","C300"
"48306",57905356,"M",83,"R","16","AR03A","C300"
"48307",57905357,"M",NA,"R","16","AR03A","C300"
"48308",57905358,"M",NA,"R","16","AR03A","C300"
"48309",57905359,"M",NA,"R","16","AR03A","C300"
"48310",57905360,"M",NA,"R","16","AR03A","C300"
"48311",57905380,"S",NA,"R","16","AR03A","C300"
"48312",57905381,"S",NA,"R","16","AR03A","C300"
"48313",57905382,"S",NA,"R","16","AR03A","C300"
"48314",57905389,"S",NA,"R","16","AR03A","C300"
"48315",57905001,"S",NA,"R","16","AR03A","C400"
"48316",57905002,"S",NA,"R","16","AR03A","C400"
"48317",57905003,"S",NA,"R","16","AR03A","C400"
"48318",57905005,"S",NA,"R","16","AR03A","C400"
"48319",57905006,"S",NA,"R","16","AR03A","C400"
"48320",57905007,"S",NA,"R","16","AR03A","C400"
"48321",57905008,"S",NA,"R","16","AR03A","C400"
"48322",57905009,"S",NA,"R","16","AR03A","C400"
"48323",57905011,"M",NA,"R","16","AR03A","C400"
"48324",57905012,"S",NA,"R","16","AR03A","C400"
"48325",57905013,"S",NA,"R","16","AR03A","C400"
"48326",57905014,"S",NA,"R","16","AR03A","C400"
"48327",57905015,"S",NA,"R","16","AR03A","C400"
"48328",57905016,"S",NA,"R","16","AR03A","C400"
"48329",57905017,"S",NA,"R","16","AR03A","C400"
"48330",57905018,"S",NA,"R","16","AR03A","C400"
"48331",57905021,"S",NA,"R","16","AR03A","C400"
"48332",57905022,"S",NA,"R","16","AR03A","C400"
"48333",57905023,"S",NA,"R","16","AR03A","C400"
"48334",57905024,"S",NA,"R","16","AR03A","C400"
"48335",57905025,"S",NA,"R","16","AR03A","C400"
"48336",57905026,"S",NA,"R","16","AR03A","C400"
"48337",57905028,"S",NA,"R","16","AR03A","C400"
"48338",57905029,"S",NA,"R","16","AR03A","C400"
"48339",57905030,"S",NA,"R","16","AR03A","C400"
"48340",57905032,"S",NA,"R","16","AR03A","C400"
"48341",57905033,"S",NA,"R","16","AR03A","C400"
"48342",57905034,"S",NA,"R","16","AR03A","C400"
"48343",57905035,"S",NA,"R","16","AR03A","C400"
"48344",57905036,"S",NA,"R","16","AR03A","C400"
"48345",57905037,"S",NA,"R","16","AR03A","C400"
"48346",57905038,"S",NA,"R","16","AR03A","C400"
"48347",57905039,"S",NA,"R","16","AR03A","C400"
"48348",57905042,"M",NA,"R","16","AR03A","C400"
"48349",57905043,"M",NA,"R","16","AR03A","C400"
"48350",57905044,"M",NA,"R","16","AR03A","C400"
"48351",57905045,"M",NA,"R","16","AR03A","C400"
"48352",57905046,"M",NA,"R","16","AR03A","C400"
"48353",57905047,"M",NA,"R","16","AR03A","C400"
"48354",57905048,"M",NA,"R","16","AR03A","C400"
"48355",57905049,"M",NA,"R","16","AR03A","C400"
"48356",57905050,"M",NA,"R","16","AR03A","C400"
"48357",57905051,"M",NA,"R","16","AR03A","C400"
"48358",57905052,"M",NA,"R","16","AR03A","C400"
"48359",57905053,"M",NA,"R","16","AR03A","C400"
"48360",57905054,"M",NA,"R","16","AR03A","C400"
"48361",57905055,"M",NA,"R","16","AR03A","C400"
"48362",57905056,"M",NA,"R","16","AR03A","C400"
"48363",57905057,"M",NA,"R","16","AR03A","C400"
"48364",57905058,"M",NA,"R","16","AR03A","C400"
"48365",57905059,"M",NA,"R","16","AR03A","C400"
"48366",57905060,"M",NA,"R","16","AR03A","C400"
"48367",57905062,"M",NA,"R","16","AR03A","C400"
"48368",57905066,"M",NA,"R","16","AR03A","C400"
"48369",57905068,"M",NA,"R","16","AR03A","C400"
"48370",57905069,"M",NA,"R","16","AR03A","C400"
"48371",57905071,"M",NA,"R","16","AR03A","C400"
"48372",57905072,"M",NA,"R","16","AR03A","C400"
"48373",57905073,"M",NA,"R","16","AR03A","C400"
"48374",57905074,"M",NA,"R","16","AR03A","C400"
"48375",57905075,"M",NA,"R","16","AR03A","C400"
"48376",57905076,"M",NA,"R","16","AR03A","C400"
"48377",57905077,"M",NA,"R","16","AR03A","C400"
"48378",57905079,"M",NA,"R","16","AR03A","C400"
"48379",57905083,"M",NA,"R","16","AR03A","C400"
"48380",57905085,"S",NA,"R","16","AR03A","C400"
"48381",57905088,"S",NA,"R","16","AR03A","C400"
"48382",57905090,"S",NA,"R","16","AR03A","C400"
"48383",57905100,"M",NA,"R","16","AR03A","C400"
"48384",57905101,"E",NA,"R","16","AR03A","C400"
"48385",57905102,"E",NA,"R","16","AR03A","C400"
"48386",57905103,"E",NA,"R","16","AR03A","C400"
"48387",57905104,"E",NA,"R","16","AR03A","C400"
"48388",57905105,"E",NA,"R","16","AR03A","C400"
"48389",57905107,"E",NA,"R","16","AR03A","C400"
"48390",57905108,"E",NA,"R","16","AR03A","C400"
"48391",57905109,"E",NA,"R","16","AR03A","C400"
"48392",57905110,"E",NA,"R","16","AR03A","C400"
"48393",57905112,"E",NA,"R","16","AR03A","C400"
"48394",57905114,"E",NA,"R","16","AR03A","C400"
"48395",57905115,"E",NA,"R","16","AR03A","C400"
"48396",57905116,"E",NA,"R","16","AR03A","C400"
"48397",57905117,"E",NA,"R","16","AR03A","C400"
"48398",57905118,"E",NA,"R","16","AR03A","C400"
"48399",57905119,"E",NA,"R","16","AR03A","C400"
"48400",57905120,"E",NA,"R","16","AR03A","C400"
"48401",57905121,"E",NA,"R","16","AR03A","C400"
"48402",57905122,"E",NA,"R","16","AR03A","C400"
"48403",57905124,"E",NA,"R","16","AR03A","C400"
"48404",57905125,"E",NA,"R","16","AR03A","C400"
"48405",57905126,"E",NA,"R","16","AR03A","C400"
"48406",57905128,"E",NA,"R","16","AR03A","C400"
"48407",57905129,"E",NA,"R","16","AR03A","C400"
"48408",57905130,"E",NA,"R","16","AR03A","C400"
"48409",57905131,"E",NA,"R","16","AR03A","C400"
"48410",57905133,"E",NA,"R","16","AR03A","C400"
"48411",57905134,"E",NA,"R","16","AR03A","C400"
"48412",57905135,"E",NA,"R","16","AR03A","C400"
"48413",57905136,"E",NA,"R","16","AR03A","C400"
"48414",57905137,"E",NA,"R","16","AR03A","C400"
"48415",57905139,"E",NA,"R","16","AR03A","C400"
"48416",57905140,"E",NA,"R","16","AR03A","C400"
"48417",57905141,"E",NA,"R","16","AR03A","C400"
"48418",57905142,"E",NA,"R","16","AR03A","C400"
"48419",57905144,"E",NA,"R","16","AR03A","C400"
"48420",57905145,"E",NA,"R","16","AR03A","C400"
"48421",57905147,"E",NA,"R","16","AR03A","C400"
"48422",57905148,"E",NA,"R","16","AR03A","C400"
"48423",57905149,"E",NA,"R","16","AR03A","C400"
"48424",57905152,"E",NA,"R","16","AR03A","C400"
"48425",57905153,"E",NA,"R","16","AR03A","C400"
"48426",57905154,"E",NA,"R","16","AR03A","C400"
"48427",57905155,"E",NA,"R","16","AR03A","C400"
"48428",57905156,"E",NA,"R","16","AR03A","C400"
"48429",57905157,"E",NA,"R","16","AR03A","C400"
"48430",57905158,"E",NA,"R","16","AR03A","C400"
"48431",57905159,"E",NA,"R","16","AR03A","C400"
"48432",57905160,"E",NA,"R","16","AR03A","C400"
"48433",57905161,"E",NA,"R","16","AR03A","C400"
"48434",57905162,"E",NA,"R","16","AR03A","C400"
"48435",57905163,"E",NA,"R","16","AR03A","C400"
"48436",57905164,"E",NA,"R","16","AR03A","C400"
"48437",57905166,"E",NA,"R","16","AR03A","C400"
"48438",57905167,"E",NA,"R","16","AR03A","C400"
"48439",57905168,"E",NA,"R","16","AR03A","C400"
"48440",57905169,"E",NA,"R","16","AR03A","C400"
"48441",57905170,"E",NA,"R","16","AR03A","C400"
"48442",57905171,"E",NA,"R","16","AR03A","C400"
"48443",57905172,"E",NA,"R","16","AR03A","C400"
"48444",57905173,"E",NA,"R","16","AR03A","C400"
"48445",57905174,"E",NA,"R","16","AR03A","C400"
"48446",57905175,"E",NA,"R","16","AR03A","C400"
"48447",57905176,"E",NA,"R","16","AR03A","C400"
"48448",57905177,"E",NA,"R","16","AR03A","C400"
"48449",57905178,"E",NA,"R","16","AR03A","C400"
"48450",57905180,"E",NA,"R","16","AR03A","C400"
"48451",57905181,"E",NA,"R","16","AR03A","C400"
"48452",57905182,"E",NA,"R","16","AR03A","C400"
"48453",57905183,"E",NA,"R","16","AR03A","C400"
"48454",57905184,"E",NA,"R","16","AR03A","C400"
"48455",57905185,"E",NA,"R","16","AR03A","C400"
"48456",57905186,"E",NA,"R","16","AR03A","C400"
"48457",57905187,"E",NA,"R","16","AR03A","C400"
"48458",57905188,"E",NA,"R","16","AR03A","C400"
"48459",57905189,"E",NA,"R","16","AR03A","C400"
"48460",57905190,"E",NA,"R","16","AR03A","C400"
"48461",57905191,"E",NA,"R","16","AR03A","C400"
"48462",57905192,"E",NA,"R","16","AR03A","C400"
"48463",57905193,"E",NA,"R","16","AR03A","C400"
"48464",57905194,"E",NA,"R","16","AR03A","C400"
"48465",57905195,"E",NA,"R","16","AR03A","C400"
"48466",57905196,"E",NA,"R","16","AR03A","C400"
"48467",57905197,"E",NA,"R","16","AR03A","C400"
"48468",57905198,"E",NA,"R","16","AR03A","C400"
"48469",57905199,"E",NA,"R","16","AR03A","C400"
"48470",57905200,"E",NA,"R","16","AR03A","C400"
"48471",57905201,"E",NA,"R","16","AR03A","C400"
"48472",57905202,"E",NA,"R","16","AR03A","C400"
"48473",57905203,"E",NA,"R","16","AR03A","C400"
"48474",57905204,"E",NA,"R","16","AR03A","C400"
"48475",57905205,"E",NA,"R","16","AR03A","C400"
"48476",57905206,"E",NA,"R","16","AR03A","C400"
"48477",57905207,"E",NA,"R","16","AR03A","C400"
"48478",57905208,"E",NA,"R","16","AR03A","C400"
"48479",57905209,"E",NA,"R","16","AR03A","C400"
"48480",57905210,"E",NA,"R","16","AR03A","C400"
"48481",57905211,"E",NA,"R","16","AR03A","C400"
"48482",57905212,"E",NA,"R","16","AR03A","C400"
"48483",57905213,"E",NA,"R","16","AR03A","C400"
"48484",57905215,"E",NA,"R","16","AR03A","C400"
"48485",57905216,"E",NA,"R","16","AR03A","C400"
"48486",57905217,"E",NA,"R","16","AR03A","C400"
"48487",57905218,"E",NA,"R","16","AR03A","C400"
"48488",57905219,"E",NA,"R","16","AR03A","C400"
"48489",57905220,"E",NA,"R","16","AR03A","C400"
"48490",57905222,"E",NA,"R","16","AR03A","C400"
"48491",57905224,"E",NA,"R","16","AR03A","C400"
"48492",57905225,"E",NA,"R","16","AR03A","C400"
"48493",57905226,"E",NA,"R","16","AR03A","C400"
"48494",57905228,"E",NA,"R","16","AR03A","C400"
"48495",57905229,"E",NA,"R","16","AR03A","C400"
"48496",57905230,"E",NA,"R","16","AR03A","C400"
"48497",57905232,"E",NA,"R","16","AR03A","C400"
"48498",57905233,"E",NA,"R","16","AR03A","C400"
"48499",57905234,"E",NA,"R","16","AR03A","C400"
"48500",57905235,"E",NA,"R","16","AR03A","C400"
"48501",57905236,"E",NA,"R","16","AR03A","C400"
"48502",57905237,"E",NA,"R","16","AR03A","C400"
"48503",57905239,"E",NA,"R","16","AR03A","C400"
"48504",57905240,"E",NA,"R","16","AR03A","C400"
"48505",57905241,"E",NA,"R","16","AR03A","C400"
"48506",57905244,"E",NA,"R","16","AR03A","C400"
"48507",57905247,"E",NA,"R","16","AR03A","C400"
"48508",57905250,"E",NA,"R","16","AR03A","C400"
"48509",57905260,"E",NA,"R","16","AR03A","C400"
"48510",57905263,"E",NA,"R","16","AR03A","C400"
"48511",57905264,"E",NA,"R","16","AR03A","C400"
"48512",57905265,"E",NA,"R","16","AR03A","C400"
"48513",57905266,"E",NA,"R","16","AR03A","C400"
"48514",57905268,"E",NA,"R","16","AR03A","C400"
"48515",57905269,"E",NA,"R","16","AR03A","C400"
"48516",57905270,"E",NA,"R","16","AR03A","C400"
"48517",57905271,"E",NA,"R","16","AR03A","C400"
"48518",57905272,"E",NA,"R","16","AR03A","C400"
"48519",57905273,"E",NA,"R","16","AR03A","C400"
"48520",57905274,"E",NA,"R","16","AR03A","C400"
"48521",57905275,"E",NA,"R","16","AR03A","C400"
"48522",57905276,"E",NA,"R","16","AR03A","C400"
"48523",57905277,"E",NA,"R","16","AR03A","C400"
"48524",57905278,"E",NA,"R","16","AR03A","C400"
"48525",57905279,"E",NA,"R","16","AR03A","C400"
"48526",57905280,"E",NA,"R","16","AR03A","C400"
"48527",57905281,"E",NA,"R","16","AR03A","C400"
"48528",57905283,"E",NA,"R","16","AR03A","C400"
"48529",57905284,"E",NA,"R","16","AR03A","C400"
"48530",57905285,"E",NA,"R","16","AR03A","C400"
"48531",57905286,"E",NA,"R","16","AR03A","C400"
"48532",57905287,"E",NA,"R","16","AR03A","C400"
"48533",57905289,"E",NA,"R","16","AR03A","C400"
"48534",57905301,"E",NA,"R","16","AR03A","C400"
"48535",57905302,"E",NA,"R","16","AR03A","C400"
"48536",57905303,"E",NA,"R","16","AR03A","C400"
"48537",57905304,"E",NA,"R","16","AR03A","C400"
"48538",57905305,"E",NA,"R","16","AR03A","C400"
"48539",57905306,"E",NA,"R","16","AR03A","C400"
"48540",57905352,"M",NA,"R","16","AR03A","C400"
"48541",57905353,"M",NA,"R","16","AR03A","C400"
"48542",57905354,"M",NA,"R","16","AR03A","C400"
"48543",57905355,"M",NA,"R","16","AR03A","C400"
"48544",57905356,"M",NA,"R","16","AR03A","C400"
"48545",57905357,"M",NA,"R","16","AR03A","C400"
"48546",57905358,"M",NA,"R","16","AR03A","C400"
"48547",57905359,"M",NA,"R","16","AR03A","C400"
"48548",57905360,"M",NA,"R","16","AR03A","C400"
"48549",57905380,"S",NA,"R","16","AR03A","C400"
"48550",57905381,"S",NA,"R","16","AR03A","C400"
"48551",57905382,"S",NA,"R","16","AR03A","C400"
